#Creator: pendulumviewEventBuffer
#Creation time: Thu Mar 24 12:07:43 2022
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
116.311	444	116.336	501
116.362	445	116.387	503
116.412	447	116.438	507
116.463	449	116.489	510
116.514	454	116.539	513
116.565	457	116.590	517
116.615	463	116.640	521
116.666	467	116.692	525
116.716	472	116.742	528
116.767	476	116.793	531
116.818	480	116.843	533
116.869	483	116.894	534
116.919	485	116.945	535
116.970	487	116.996	534
117.020	488	117.046	532
117.072	486	117.097	531
117.122	484	117.147	528
117.173	481	117.199	524
117.223	477	117.249	522
117.274	473	117.300	517
117.325	467	117.350	513
117.376	463	117.401	510
117.426	458	117.451	507
117.477	455	117.503	504
117.527	451	117.553	502
117.578	447	117.604	500
117.629	445	117.654	500
117.680	444	117.705	501
117.730	444	117.756	503
117.781	446	117.807	504
117.831	447	117.857	507
117.883	451	117.908	511
117.933	454	117.958	514
117.984	458	118.010	518
118.034	464	118.060	521
118.085	468	118.111	525
118.136	473	118.161	528
118.187	478	118.212	530
118.237	480	118.263	532
118.288	483	118.314	533
118.338	486	118.364	533
118.389	486	118.415	532
118.440	486	118.465	531
118.491	485	118.516	529
118.541	483	118.567	527
118.592	480	118.618	524
118.642	476	118.668	520
118.694	472	118.719	517
118.744	466	118.769	513
118.795	462	118.821	510
118.845	457	118.871	507
118.896	453	118.922	505
118.947	451	118.972	503
118.998	447	119.023	502
119.048	446	119.074	502
119.099	444	119.125	503
119.149	445	119.175	504
119.200	446	119.226	506
119.251	448	119.276	509
119.302	451	119.327	511
119.352	456	119.378	515
119.403	460	119.429	519
119.453	464	119.479	521
119.505	470	119.530	524
119.555	474	119.580	527
119.606	477	119.632	529
119.656	481	119.682	531
119.707	484	119.733	532
119.758	485	119.783	532
119.809	486	119.834	531
119.859	486	119.885	529
119.910	484	119.936	528
119.960	482	119.986	525
120.011	479	120.037	523
120.062	475	120.087	519
120.113	470	120.138	516
120.163	465	120.189	513
120.214	461	120.240	510
120.264	457	120.290	508
120.316	452	120.341	506
120.366	449	120.391	504
120.417	447	120.443	503
120.467	446	120.493	503
120.518	445	120.544	505
120.569	446	120.594	506
120.620	448	120.645	506
120.670	450	120.696	510
120.721	454	120.747	512
120.771	457	120.797	515
120.823	462	120.848	519
120.873	467	120.898	522
120.924	470	120.949	525
120.974	475	121.000	527
121.025	479	121.051	528
121.075	481	121.101	530
121.127	484	121.152	530
121.177	485	121.202	530
121.228	485	121.254	529
121.278	484	121.304	528
121.329	482	121.355	527
121.380	480	121.405	524
121.431	477	121.456	521
121.481	473	121.507	519
121.532	468	121.558	516
121.582	464	121.608	513
121.634	459	121.659	511
121.684	456	121.709	508
121.735	452	121.760	507
121.785	449	121.811	505
121.836	447	121.862	504
121.886	446	121.912	505
121.938	447	121.963	505
121.988	447	122.013	506
122.039	449	122.065	509
122.089	451	122.115	511
122.140	455	122.166	513
122.191	459	122.216	515
122.242	463	122.267	518
122.292	468	122.318	521
122.343	471	122.369	523
122.393	476	122.419	526
122.445	479	122.470	527
122.495	481	122.520	529
122.546	483	122.571	529
122.596	484	122.622	529
122.647	484	122.673	529
122.697	483	122.723	528
122.749	481	122.774	526
122.799	478	122.824	524
122.850	475	122.876	522
122.900	471	122.926	520
122.951	467	122.977	516
123.002	463	123.027	514
123.053	458	123.078	511
123.103	455	123.129	510
123.154	452	123.180	507
123.204	449	123.230	507
123.256	448	123.281	506
123.306	447	123.331	505
123.357	447	123.383	505
123.407	448	123.433	508
123.458	450	123.484	509
123.508	453	123.534	511
123.560	457	123.585	513
123.610	461	123.635	515
123.661	465	123.687	518
123.711	469	123.737	521
123.762	472	123.788	523
123.813	476	123.838	526
123.864	479	123.889	527
123.914	481	123.940	528
123.965	483	123.991	529
124.015	484	124.041	529
124.067	483	124.092	528
124.117	481	124.142	527
124.168	479	124.194	525
124.218	477	124.244	524
124.269	473	124.295	522
124.319	469	124.345	519
124.371	466	124.396	517
124.421	461	124.446	514
124.472	457	124.498	512
124.522	454	124.548	510
124.573	452	124.599	508
124.624	449	124.649	507
124.675	448	124.700	506
124.725	448	124.751	507
124.776	448	124.802	507
124.826	449	124.852	508
124.878	452	124.903	509
124.928	454	124.953	511
124.979	458	125.005	514
125.029	462	125.055	516
125.080	466	125.106	518
125.130	470	125.156	521
125.182	473	125.207	523
125.232	476	125.257	524
125.283	480	125.309	526
125.333	481	125.359	527
125.384	483	125.410	527
125.435	483	125.460	528
125.486	482	125.511	528
125.536	480	125.562	526
125.587	477	125.613	525
125.637	475	125.663	523
125.689	472	125.714	521
125.739	468	125.764	519
125.790	464	125.816	517
125.840	461	125.866	514
125.891	457	125.917	512
125.941	454	125.967	510
125.993	451	126.018	509
126.044	450	126.068	508
126.094	449	126.120	508
126.145	449	126.170	508
126.195	449	126.221	507
126.247	452	126.271	509
126.297	454	126.322	510
126.348	457	126.373	512
126.398	460	126.424	513
126.449	464	126.474	516
126.500	467	126.525	519
126.551	470	126.575	520
126.601	475	126.627	522
126.652	477	126.677	524
126.702	479	126.728	526
126.754	481	126.778	527
126.804	481	126.829	527
126.855	481	126.879	527
126.905	480	126.931	527
126.956	478	126.981	526
127.006	476	127.032	524
127.058	473	127.082	522
127.108	470	127.133	521
127.159	466	127.184	519
127.209	463	127.235	516
127.260	459	127.285	515
127.311	456	127.336	512
127.362	454	127.386	510
127.412	452	127.438	509
127.463	450	127.488	508
127.513	450	127.539	508
127.565	451	127.589	507
127.615	452	127.640	508
127.666	453	127.690	509
127.716	456	127.742	510
127.767	459	127.792	512
127.817	462	127.843	516
127.869	464	127.893	516
127.919	468	127.944	518
127.970	471	127.995	521
128.020	475	128.046	522
128.071	477	128.096	524
128.122	478	128.147	525
128.173	480	128.197	527
128.223	480	128.249	526
128.274	479	128.299	527
128.324	479	128.350	526
128.376	477	128.400	525
128.426	474	128.451	525
128.477	472	128.501	522
128.527	469	128.553	521
128.578	465	128.603	519
128.628	463	128.654	517
128.680	459	128.704	514
128.730	456	128.755	513
128.781	454	128.806	510
128.831	453	128.857	509
128.882	451	128.907	509
128.933	451	128.958	508
128.984	452	129.009	508
129.034	453	129.060	508
129.085	455	129.111	509
129.135	457	129.161	511
129.187	460	129.212	512
129.237	463	129.262	514
129.288	466	129.314	516
129.338	470	129.364	518
129.389	473	129.415	520
129.439	475	129.465	522
129.491	477	129.516	524
129.541	478	129.566	525
129.592	478	129.618	526
129.642	479	129.668	527
129.693	478	129.719	527
129.744	477	129.769	526
129.795	475	129.820	525
129.845	473	129.871	524
129.896	470	129.922	522
129.946	467	129.972	521
129.998	465	130.023	519
130.048	461	130.073	517
130.099	458	130.125	515
130.149	456	130.175	512
130.200	454	130.226	511
130.250	453	130.276	510
130.302	453	130.327	509
130.352	452	130.377	508
130.403	454	130.429	508
130.453	455	130.479	509
130.504	457	130.530	510
130.555	459	130.580	511
130.606	462	130.631	513
130.656	464	130.682	515
130.707	466	130.733	517
130.757	470	130.783	519
130.809	472	130.834	521
130.859	474	130.884	523
130.910	476	130.936	524
130.960	477	130.986	525
131.011	477	131.037	525
131.061	478	131.087	526
131.113	476	131.138	527
131.163	475	131.188	525
131.214	473	131.240	524
131.264	472	131.290	523
131.315	468	131.341	522
131.366	466	131.391	520
131.417	464	131.442	518
131.467	460	131.493	516
131.518	458	131.544	514
131.568	457	131.594	512
131.620	455	131.645	511
131.670	454	131.695	510
131.721	453	131.747	509
131.771	454	131.797	509
131.822	455	131.848	509
131.872	457	131.898	509
131.924	458	131.949	510
131.974	460	131.999	512
132.025	463	132.051	514
132.075	465	132.101	516
132.126	468	132.152	518
132.177	471	132.202	519
132.228	472	132.253	521
132.279	473	132.304	522
132.329	474	132.355	524
132.380	476	132.405	525
132.431	476	132.456	526
132.482	476	132.506	525
132.532	475	132.558	525
132.583	473	132.608	525
132.633	471	132.659	524
132.685	470	132.709	523
132.735	467	132.760	521
132.786	465	132.810	519
132.836	463	132.862	518
132.887	460	132.912	515
132.937	458	132.963	513
132.989	457	133.013	512
133.039	456	133.064	511
133.090	455	133.115	509
133.140	455	133.166	510
133.191	456	133.216	509
133.242	457	133.267	509
133.293	458	133.317	510
133.343	459	133.369	511
133.394	461	133.419	513
133.444	464	133.470	514
133.496	466	133.520	516
133.546	468	133.571	518
133.597	470	133.621	519
133.647	472	133.673	521
133.698	473	133.723	523
133.748	473	133.774	524
133.800	475	133.824	525
133.850	475	133.875	525
133.901	474	133.926	526
133.951	473	133.977	525
134.002	472	134.027	525
134.053	470	134.078	523
134.104	468	134.128	523
134.154	466	134.180	520
134.205	464	134.230	519
134.255	462	134.281	517
134.307	460	134.331	515
134.357	459	134.382	514
134.408	458	134.432	512
134.458	457	134.484	511
134.509	456	134.534	510
134.559	457	134.585	510
134.611	457	134.635	510
134.661	458	134.686	509
134.712	459	134.737	512
134.762	461	134.788	512
134.813	463	134.838	514
134.864	464	134.889	515
134.915	466	134.939	516
134.965	468	134.991	518
135.016	470	135.041	520
135.066	471	135.092	521
135.118	472	135.142	523
135.168	473	135.193	524
135.219	474	135.243	524
135.269	473	135.295	525
135.320	473	135.346	525
135.370	471	135.396	524
135.422	470	135.447	524
135.472	470	135.497	523
135.523	467	135.549	521
135.573	465	135.599	520
135.624	464	135.650	518
135.675	462	135.700	516
135.726	460	135.751	515
135.776	460	135.802	514
135.827	459	135.853	512
135.877	458	135.903	511
135.929	458	135.954	510
135.979	457	136.004	510
136.030	458	136.056	510
136.080	459	136.106	511
136.131	460	136.157	511
136.181	462	136.207	513
136.233	464	136.258	514
136.283	465	136.308	515
136.334	467	136.360	517
136.384	468	136.410	519
136.435	470	136.461	520
136.486	471	136.511	522
136.537	472	136.562	523
136.587	472	136.613	524
136.638	472	136.664	525
136.688	472	136.714	525
136.740	471	136.765	524
136.790	470	136.815	525
136.841	469	136.867	523
136.891	467	136.917	522
136.942	466	136.968	521
136.992	465	137.018	519
137.044	463	137.069	517
137.094	463	137.119	516
137.145	461	137.171	514
137.195	460	137.221	514
137.246	459	137.272	512
137.297	459	137.322	512
137.348	459	137.373	510
137.398	459	137.424	510
137.449	460	137.475	511
137.499	461	137.525	511
137.551	462	137.576	513
137.601	463	137.626	514
137.652	464	137.678	515
137.702	466	137.728	516
137.753	467	137.779	518
137.803	468	137.829	519
137.855	469	137.880	521
137.905	471	137.930	522
137.956	471	137.982	523
138.006	470	138.032	525
138.057	472	138.083	525
138.108	471	138.133	524
138.159	470	138.184	524
138.209	470	138.235	524
138.260	468	138.286	522
138.310	467	138.336	521
138.362	465	138.387	519
138.412	464	138.437	519
138.463	463	138.489	517
138.513	462	138.539	515
138.564	461	138.590	514
138.615	460	138.640	513
138.666	459	138.691	512
138.716	460	138.741	511
138.767	460	138.793	511
138.817	460	138.843	511
138.868	461	138.894	511
138.919	462	138.944	513
138.970	463	138.995	513
139.020	463	139.046	515
139.071	465	139.097	516
139.121	466	139.147	517
139.173	467	139.198	519
139.223	468	139.248	521
139.274	469	139.300	522
139.324	470	139.350	522
139.375	470	139.401	523
139.426	470	139.451	524
139.477	470	139.502	524
139.527	470	139.552	523
139.578	469	139.604	523
139.628	468	139.654	522
139.679	467	139.705	521
139.730	466	139.755	519
139.781	465	139.806	520
139.832	465	139.857	517
139.882	463	139.908	516
139.933	463	139.958	515
139.984	461	140.009	514
140.035	461	140.059	514
140.085	461	140.111	512
140.136	461	140.161	512
140.186	461	140.212	512
140.238	462	140.262	512
140.288	462	140.313	513
140.339	463	140.363	514
140.389	463	140.415	515
140.440	464	140.465	516
140.490	466	140.516	517
140.542	466	140.566	518
140.592	467	140.617	519
140.643	468	140.668	521
140.693	468	140.719	521
140.744	469	140.769	522
140.795	469	140.820	523
140.846	470	140.870	523
140.896	469	140.922	523
140.947	468	140.972	522
140.997	467	141.023	522
141.049	467	141.073	522
141.099	467	141.124	520
141.150	465	141.175	519
141.200	465	141.226	519
141.251	464	141.276	517
141.301	463	141.327	516
141.353	462	141.377	514
